1.000000000000000000e+00,1.146184603234534904e+02
2.000000000000000000e+00,1.051990146354146844e+02
3.000000000000000000e+00,9.720493869124295827e+01
4.000000000000000000e+00,8.946830582831464085e+01
5.000000000000000000e+00,8.362455813186895170e+01
6.000000000000000000e+00,7.944419610725135783e+01
7.000000000000000000e+00,7.480260072086360879e+01
8.000000000000000000e+00,7.013555938976118398e+01
9.000000000000000000e+00,6.649310240870741495e+01
1.000000000000000000e+01,6.277934897714048645e+01
1.100000000000000000e+01,5.984493381007959556e+01
1.200000000000000000e+01,5.681988831921593430e+01
1.300000000000000000e+01,5.440539327552764348e+01
1.400000000000000000e+01,5.189370027188397927e+01
1.500000000000000000e+01,9.974456872637509264e+01
1.600000000000000000e+01,9.670957641324322651e+01
1.700000000000000000e+01,9.318999861321232459e+01
1.800000000000000000e+01,8.948115783724742300e+01
1.900000000000000000e+01,8.645977124039855255e+01
2.000000000000000000e+01,8.325759615912680545e+01
2.100000000000000000e+01,8.063574710907160181e+01
2.200000000000000000e+01,7.784376882039232726e+01
2.300000000000000000e+01,7.554718204578612983e+01
2.400000000000000000e+01,7.309117175267559219e+01
2.500000000000000000e+01,7.106267768617445313e+01
2.600000000000000000e+01,6.888546609421383948e+01
2.700000000000000000e+01,6.708088679814605371e+01
2.800000000000000000e+01,6.513733912911136770e+01
2.900000000000000000e+01,6.352145189155338301e+01
3.000000000000000000e+01,6.177607330111541017e+01
3.100000000000000000e+01,6.032080316443143175e+01
3.200000000000000000e+01,5.874475452079365567e+01
3.300000000000000000e+01,5.742723677924645642e+01
3.400000000000000000e+01,5.599696137704624732e+01
3.500000000000000000e+01,5.479858179424910958e+01
3.600000000000000000e+01,5.349470995773599924e+01
3.700000000000000000e+01,5.239996364500660775e+01
3.800000000000000000e+01,5.120652687359340405e+01
3.900000000000000000e+01,5.020257717408542675e+01
4.000000000000000000e+01,9.821221378067568253e+01
4.100000000000000000e+01,9.636419072286187770e+01
4.200000000000000000e+01,7.075675524709367892e+01
4.300000000000000000e+01,6.947688320866953404e+01
4.400000000000000000e+01,6.807446243042984690e+01
4.500000000000000000e+01,6.688894504007623709e+01
4.600000000000000000e+01,6.521687886617307583e+01
4.700000000000000000e+01,6.377308927103904779e+01
4.800000000000000000e+01,6.225132915160800451e+01
4.900000000000000000e+01,6.112293472451091958e+01
5.000000000000000000e+01,6.016546934701784011e+01
5.100000000000000000e+01,5.911088767404335442e+01
5.200000000000000000e+01,5.792233528580334934e+01
5.300000000000000000e+01,5.694427540772711893e+01
5.400000000000000000e+01,5.611237477602608692e+01
5.500000000000000000e+01,5.519401638812738753e+01
5.600000000000000000e+01,5.415636937889172486e+01
5.700000000000000000e+01,7.106724311190627930e+01
5.800000000000000000e+01,7.009451168752548256e+01
5.900000000000000000e+01,6.901857578325393661e+01
6.000000000000000000e+01,6.810076065910122622e+01
6.100000000000000000e+01,6.679303535874070974e+01
6.200000000000000000e+01,6.581534242308516980e+01
6.300000000000000000e+01,6.484902255507347490e+01
6.400000000000000000e+01,6.405699651503422842e+01
6.500000000000000000e+01,6.326566466838934844e+01
6.600000000000000000e+01,6.238782737197681882e+01
6.700000000000000000e+01,6.163696441093131995e+01
6.800000000000000000e+01,6.080347842978738271e+01
6.900000000000000000e+01,6.009004257144009387e+01
7.000000000000000000e+01,7.412198586105721176e+01
7.100000000000000000e+01,7.299507385676170657e+01
7.200000000000000000e+01,7.205915500700953658e+01
7.300000000000000000e+01,7.099361972610704186e+01
7.400000000000000000e+01,7.010808019243724232e+01
7.500000000000000000e+01,6.934857899452511276e+01
7.600000000000000000e+01,6.850336228482169076e+01
7.700000000000000000e+01,6.777803746762504034e+01
7.800000000000000000e+01,6.697042630649528405e+01
7.900000000000000000e+01,6.627706038138941835e+01
8.000000000000000000e+01,6.528193427215529709e+01
8.100000000000000000e+01,6.453240348855904074e+01
8.200000000000000000e+01,6.367652282358544369e+01
8.300000000000000000e+01,6.296317386654234838e+01
8.400000000000000000e+01,6.234992531137273630e+01
8.500000000000000000e+01,7.399898877731003211e+01
8.600000000000000000e+01,7.329294837552390618e+01
8.700000000000000000e+01,7.250488019799969663e+01
8.800000000000000000e+01,7.182693941965409579e+01
8.900000000000000000e+01,7.107005624136010624e+01
9.000000000000000000e+01,7.041856799280307655e+01
9.100000000000000000e+01,6.969093803312756563e+01
9.200000000000000000e+01,6.906437101817419943e+01
9.300000000000000000e+01,6.836432468907678128e+01
9.400000000000000000e+01,6.776127558455256406e+01
9.500000000000000000e+01,6.708728574724653981e+01
9.600000000000000000e+01,6.650647495247049790e+01
9.700000000000000000e+01,6.585705026164660580e+01
9.800000000000000000e+01,6.529725972820121171e+01
9.900000000000000000e+01,6.467113583449116732e+01
1.000000000000000000e+02,6.413123644067364637e+01
1.010000000000000000e+02,6.352716569360966048e+01
1.020000000000000000e+02,7.350712585386567355e+01
1.030000000000000000e+02,7.282680586932880828e+01
1.040000000000000000e+02,7.223977299685283526e+01
1.050000000000000000e+02,7.158252066166244276e+01
1.060000000000000000e+02,7.101538946284726705e+01
1.070000000000000000e+02,7.038019161019515479e+01
1.080000000000000000e+02,6.983180423649189095e+01
1.090000000000000000e+02,6.921749794688264501e+01
1.100000000000000000e+02,6.868700350939305110e+01
1.110000000000000000e+02,6.809253261718978933e+01
1.120000000000000000e+02,6.757906756714920959e+01
1.130000000000000000e+02,6.700359560813429027e+01
1.140000000000000000e+02,6.650637451910883158e+01
1.150000000000000000e+02,6.594893651813595170e+01
1.160000000000000000e+02,6.546718638823611514e+01
1.170000000000000000e+02,6.492699780396887377e+01
1.180000000000000000e+02,6.446000472836369966e+01
1.190000000000000000e+02,6.393621504773781083e+01
1.200000000000000000e+02,6.348331609796683495e+01
1.210000000000000000e+02,6.297523664050312675e+01
1.220000000000000000e+02,6.239069430701208319e+01
1.230000000000000000e+02,6.189988166478050147e+01
1.240000000000000000e+02,6.147528739815845000e+01
1.250000000000000000e+02,7.842695129758706685e+01
1.260000000000000000e+02,7.789675970958015228e+01
1.270000000000000000e+02,6.871250155589538622e+01
1.280000000000000000e+02,6.825459935570472680e+01
1.290000000000000000e+02,6.774044884888748186e+01
1.300000000000000000e+02,6.729538437368907466e+01
1.310000000000000000e+02,6.679552840278017811e+01
1.320000000000000000e+02,6.636275200340914182e+01
1.330000000000000000e+02,6.587650777724391560e+01
1.340000000000000000e+02,6.545561019800909719e+01
1.350000000000000000e+02,6.498260920001868612e+01
1.360000000000000000e+02,6.438123700793234150e+01
1.370000000000000000e+02,6.397908195311585189e+01
1.380000000000000000e+02,6.352707816152748421e+01
1.390000000000000000e+02,6.300603097440556155e+01
1.400000000000000000e+02,6.256766920003769172e+01
1.410000000000000000e+02,6.218777919798554166e+01
1.420000000000000000e+02,6.176067754140915866e+01
1.430000000000000000e+02,6.139050240864146701e+01
1.440000000000000000e+02,6.097424149794256465e+01
1.450000000000000000e+02,6.061340795615552679e+01
1.460000000000000000e+02,6.020758736101936393e+01
1.470000000000000000e+02,5.985573729317267322e+01
1.480000000000000000e+02,6.689247329040297529e+01
1.490000000000000000e+02,6.650637730892033517e+01
1.500000000000000000e+02,6.607202844885513571e+01
1.510000000000000000e+02,6.557070731912583028e+01
1.520000000000000000e+02,6.514846653352155670e+01
1.530000000000000000e+02,6.478219653551516899e+01
1.540000000000000000e+02,6.437000881259191942e+01
1.550000000000000000e+02,6.401242102997993300e+01
1.560000000000000000e+02,6.360994390678902022e+01
1.570000000000000000e+02,6.326068733627781171e+01
1.580000000000000000e+02,6.286757521913136770e+01
1.590000000000000000e+02,6.252643583378895187e+01
1.600000000000000000e+02,6.206706015486044237e+01
1.610000000000000000e+02,6.165337009830108173e+01
1.620000000000000000e+02,6.132524473653386110e+01
1.630000000000000000e+02,6.095576183245452739e+01
1.640000000000000000e+02,6.063500224919218340e+01
1.650000000000000000e+02,6.027374296829356126e+01
1.660000000000000000e+02,5.985627828155195118e+01
1.670000000000000000e+02,5.950422415321865799e+01
1.680000000000000000e+02,6.566367480770421139e+01
1.690000000000000000e+02,6.528223740285386612e+01
1.700000000000000000e+02,6.495104480135850622e+01
1.710000000000000000e+02,6.457791101288438540e+01
1.720000000000000000e+02,6.425381511929447242e+01
1.730000000000000000e+02,6.388863325527911741e+01
1.740000000000000000e+02,6.357140197519843383e+01
1.750000000000000000e+02,6.321390946828707769e+01
1.760000000000000000e+02,6.290333332758435603e+01
1.770000000000000000e+02,6.255329594990055142e+01
1.780000000000000000e+02,6.224915543413128205e+01
1.790000000000000000e+02,6.190633790430600669e+01
1.800000000000000000e+02,6.146875945571800770e+01
1.810000000000000000e+02,6.117504752366460252e+01
1.820000000000000000e+02,6.084392560809777706e+01
1.830000000000000000e+02,6.046081379825076141e+01
1.840000000000000000e+02,6.013735385476538653e+01
1.850000000000000000e+02,5.976306247394876436e+01
1.860000000000000000e+02,5.944701277262230832e+01
1.870000000000000000e+02,6.494772338719764093e+01
1.880000000000000000e+02,6.455080104008230535e+01
1.890000000000000000e+02,6.411813164981043656e+01
1.900000000000000000e+02,6.382754337797459954e+01
1.910000000000000000e+02,6.349976517681059818e+01
1.920000000000000000e+02,6.321474238772154308e+01
1.930000000000000000e+02,6.289321632940384887e+01
1.940000000000000000e+02,6.248240893890257297e+01
1.950000000000000000e+02,6.220643027341753140e+01
1.960000000000000000e+02,6.189505144008745674e+01
1.970000000000000000e+02,5.041980422658996019e+01
1.980000000000000000e+02,5.016976799681401644e+01
1.990000000000000000e+02,6.096468357289732865e+01
2.000000000000000000e+02,6.066557676815579470e+01
2.010000000000000000e+02,6.040537692918995560e+01
2.020000000000000000e+02,6.011172251714022963e+01
2.030000000000000000e+02,5.977155561319151644e+01
2.040000000000000000e+02,5.948401032379030795e+01
2.050000000000000000e+02,6.449063590237891219e+01
