1.000000000000000000e+00,1.196149442250902268e+02
2.000000000000000000e+00,1.023618475535648287e+02
3.000000000000000000e+00,9.158085617017870561e+01
4.000000000000000000e+00,8.360688872956905016e+01
5.000000000000000000e+00,7.781522172360406842e+01
6.000000000000000000e+00,7.142040936333053480e+01
7.000000000000000000e+00,6.534505290659768661e+01
8.000000000000000000e+00,6.175328939296528574e+01
9.000000000000000000e+00,5.765695225225906029e+01
1.000000000000000000e+01,5.439100067519142812e+01
1.100000000000000000e+01,5.259120822489951763e+01
1.200000000000000000e+01,9.972071584964596980e+01
1.300000000000000000e+01,9.548506456081533145e+01
1.400000000000000000e+01,9.096112745454169612e+01
1.500000000000000000e+01,8.643916148000019462e+01
1.600000000000000000e+01,8.234616553147857587e+01
1.700000000000000000e+01,7.896051021283813043e+01
1.800000000000000000e+01,7.552939449858482135e+01
1.900000000000000000e+01,7.238569424783399597e+01
2.000000000000000000e+01,6.975572160437064895e+01
2.100000000000000000e+01,6.706513753033021885e+01
2.200000000000000000e+01,6.457492665796115716e+01
2.300000000000000000e+01,6.176136719213034354e+01
2.400000000000000000e+01,5.937448964737686907e+01
2.500000000000000000e+01,5.741348021638229682e+01
2.600000000000000000e+01,5.598268586633066946e+01
2.700000000000000000e+01,5.348239766287555597e+01
2.800000000000000000e+01,5.203334656609766284e+01
2.900000000000000000e+01,5.085612210162181412e+01
3.000000000000000000e+01,7.364289355446059915e+01
3.100000000000000000e+01,7.136254758647089602e+01
3.200000000000000000e+01,6.904562129558981098e+01
3.300000000000000000e+01,6.726500850641288309e+01
3.400000000000000000e+01,6.557424595126272493e+01
3.500000000000000000e+01,6.411476162310043492e+01
3.600000000000000000e+01,6.257678096581005889e+01
3.700000000000000000e+01,6.111011577881217249e+01
3.800000000000000000e+01,5.953222192809953839e+01
3.900000000000000000e+01,5.820331228795554068e+01
4.000000000000000000e+01,5.693302890613058764e+01
4.100000000000000000e+01,5.544886477684242720e+01
4.200000000000000000e+01,5.414605336282993875e+01
4.300000000000000000e+01,5.304468190990014165e+01
4.400000000000000000e+01,5.198768091716225115e+01
4.500000000000000000e+01,5.074709416105893212e+01
4.600000000000000000e+01,6.620528108272674217e+01
4.700000000000000000e+01,6.469479081952749766e+01
4.800000000000000000e+01,6.325176702974187748e+01
4.900000000000000000e+01,6.212215694446013003e+01
5.000000000000000000e+01,6.079049085717642953e+01
5.100000000000000000e+01,5.961109916875262371e+01
5.200000000000000000e+01,5.838370701316971889e+01
5.300000000000000000e+01,5.720590741618538289e+01
5.400000000000000000e+01,5.628032341396691862e+01
5.500000000000000000e+01,5.546749422530989904e+01
5.600000000000000000e+01,5.459641413207885563e+01
5.700000000000000000e+01,5.375262640210944909e+01
5.800000000000000000e+01,5.319430764506533649e+01
5.900000000000000000e+01,5.239296812164555206e+01
6.000000000000000000e+01,5.161504314401514648e+01
6.100000000000000000e+01,5.076233852308216399e+01
6.200000000000000000e+01,6.233700144788519992e+01
6.300000000000000000e+01,6.125966685569355974e+01
6.400000000000000000e+01,6.040850994452585354e+01
6.500000000000000000e+01,5.965786404767617768e+01
6.600000000000000000e+01,5.884977375908447073e+01
6.700000000000000000e+01,5.806395524295848531e+01
6.800000000000000000e+01,5.737000698949660205e+01
6.900000000000000000e+01,5.662269943081257395e+01
7.000000000000000000e+01,5.589477440839211653e+01
7.100000000000000000e+01,5.541094307504129546e+01
7.200000000000000000e+01,5.455809562948137881e+01
7.300000000000000000e+01,5.373100676973572121e+01
7.400000000000000000e+01,5.307510663075660062e+01
7.500000000000000000e+01,6.282226362435855549e+01
7.600000000000000000e+01,6.207466903638141531e+01
7.700000000000000000e+01,6.118196823552751340e+01
7.800000000000000000e+01,6.031455051372940801e+01
7.900000000000000000e+01,5.947114595755570576e+01
8.000000000000000000e+01,5.871356069696186353e+01
8.100000000000000000e+01,5.805990298442123532e+01
8.200000000000000000e+01,5.742094069602443085e+01
8.300000000000000000e+01,5.665575187701914217e+01
8.400000000000000000e+01,6.529574179175389759e+01
8.500000000000000000e+01,6.460241815009054278e+01
8.600000000000000000e+01,6.407601791981912243e+01
8.700000000000000000e+01,6.332143186041911775e+01
8.800000000000000000e+01,6.266920335431038325e+01
8.900000000000000000e+01,6.203056682296075763e+01
9.000000000000000000e+01,6.126440542781624288e+01
9.100000000000000000e+01,6.057433336802863977e+01
9.200000000000000000e+01,6.011156830418450880e+01
9.300000000000000000e+01,5.971100082942883347e+01
9.400000000000000000e+01,5.913068801860594448e+01
